1.1751305173232076, -0.5828571428571432
1.3939819648789742, -0.5942857142857148
1.5422496440436637, -0.5371428571428574
1.6900996677740858, -0.49142857142857155
1.838785002373041, -0.42285714285714304
2.0601423825344085, -0.3657142857142861
2.2079924062648297, -0.3200000000000003
2.645695301376362, -0.3428571428571434
2.7956336022781194, -0.2400000000000002
2.9459895586141425, -0.1257142857142859
3.0963455149501637, -0.011428571428571566
3.1719411485524436, 0.05714285714285694
3.613820598006644, 0.14857142857142813
4.127119126720453, 0.1942857142857144
4.7126720455624085, 0.21714285714285664
5.224717607973419, 0.2285714285714282
5.740104413858566, 0.3314285714285714
6.109729473184622, 0.4457142857142855
6.406682486948267, 0.5714285714285712
6.703217845277646, 0.6857142857142857
7.145932605600379, 0.8
7.660484100616989, 0.8799999999999999
8.3922164214523, 0.9028571428571428
9.198291409587089, 0.96
10.296725201708588, 1.017142857142857
10.956203132415753, 1.062857142857143
11.759772187944941, 1.0514285714285714
12.858205980066446, 1.1085714285714285
13.518519221642146, 1.177142857142857
14.690878025628857, 1.2571428571428571
15.71705742762221, 1.3371428571428572
16.888580920740388, 1.3942857142857144
17.91392501186521, 1.4514285714285715
19.158538205980065, 1.5085714285714285
20.622838158519215, 1.577142857142857
21.867451352634077, 1.6342857142857143
23.18473659231134, 1.6800000000000002
24.135738016136685, 1.7028571428571428
25.160664451827238, 1.7485714285714287
